-5.0e0 -5.0e0 -5.317038e1 -5.317038e1
-4.58334e0 -5.0e0 -4.8739508e1 -4.8739508e1
-4.16668e0 -5.0e0 -4.4308658e1 -4.4308658e1
-3.75002e0 -5.0e0 -3.9878073e1 -3.9878073e1
-3.33336e0 -5.0e0 -3.5447223e1 -3.5447223e1
-2.9167e0 -5.0e0 -3.101635e1 -3.101635e1
-2.50004e0 -5.0e0 -2.6585478e1 -2.6585478e1
-2.08338e0 -5.0e0 -2.2154915e1 -2.2154915e1
-1.66672e0 -5.0e0 -1.7724043e1 -1.7724043e1
-1.25006e0 -5.0e0 -1.32931757e1 -1.32931757e1
-8.334e-1 -5.0e0 -8.8624718e0 -8.8624718e0
-4.1674e-1 -5.0e0 -4.4316502e0 -4.4316502e0
-8.0e-5 -5.0e0 -8.5073145e-4 -8.5073145e-4
4.1658e-1 -5.0e0 4.4299348e0 4.4299348e0
8.3324e-1 -5.0e0 8.860772e0 8.860772e0
1.2499e0 -5.0e0 1.32917241e1 1.32917241e1
1.66656e0 -5.0e0 1.7722292e1 1.7722292e1
2.08322e0 -5.0e0 2.2153165e1 2.2153165e1
2.49988e0 -5.0e0 2.6584038e1 2.6584038e1
2.91654e0 -5.0e0 3.1014754e1 3.1014754e1
3.3332e0 -5.0e0 3.544576e1 3.544576e1
3.7498601e0 -5.0e0 3.9876344e1 3.9876344e1
4.1665201e0 -5.0e0 4.4307195e1 4.4307195e1
4.5831801e0 -5.0e0 4.8738068e1 4.8738068e1
4.9998401e0 -5.0e0 5.3168939e1 5.3168939e1

-5.0e0 -4.58334e0 -4.9217365e1 -4.9217365e1
-4.58334e0 -4.58334e0 -4.5116196e1 -4.5116196e1
-4.16668e0 -4.58334e0 -4.1014584e1 -4.1014584e1
-3.75002e0 -4.58334e0 -3.6913284e1 -3.6913284e1
-3.33336e0 -4.58334e0 -3.2811673e1 -3.2811673e1
-2.9167e0 -4.58334e0 -2.8710504e1 -2.8710504e1
-2.50004e0 -4.58334e0 -2.4609181e1 -2.4609181e1
-2.08338e0 -4.58334e0 -2.0507591e1 -2.0507591e1
-1.66672e0 -4.58334e0 -1.6406422e1 -1.6406422e1
-1.25006e0 -4.58334e0 -1.23049562e1 -1.23049562e1
-8.334e-1 -4.58334e0 -8.2035709e0 -8.2035709e0
-4.1674e-1 -4.58334e0 -4.10217e0 -4.10217e0
-8.0e-5 -4.58334e0 -7.8747885e-4 -7.8747885e-4
4.1658e-1 -4.58334e0 4.1005875e0 4.1005875e0
8.3324e-1 -4.58334e0 8.2019885e0 8.2019885e0
1.2499e0 -4.58334e0 1.23033606e1 1.23033606e1
1.66656e0 -4.58334e0 1.6404828e1 1.6404828e1
2.08322e0 -4.58334e0 2.0506128e1 2.0506128e1
2.49988e0 -4.58334e0 2.4607297e1 2.4607297e1
2.91654e0 -4.58334e0 2.8708908e1 2.8708908e1
3.3332e0 -4.58334e0 3.281021e1 3.281021e1
3.7498601e0 -4.58334e0 3.6911665e1 3.6911665e1
4.1665201e0 -4.58334e0 4.1013144e1 4.1013144e1
4.5831801e0 -4.58334e0 4.5114601e1 4.5114601e1
4.9998401e0 -4.58334e0 4.9215903e1 4.9215903e1

-5.0e0 -4.16668e0 -4.5260405e1 -4.5260405e1
-4.58334e0 -4.16668e0 -4.1488808e1 -4.1488808e1
-4.16668e0 -4.16668e0 -3.7717033e1 -3.7717033e1
-3.75002e0 -4.16668e0 -3.3945569e1 -3.3945569e1
-3.33336e0 -4.16668e0 -3.0173795e1 -3.0173795e1
-2.9167e0 -4.16668e0 -2.6402332e1 -2.6402332e1
-2.50004e0 -4.16668e0 -2.2630579e1 -2.2630579e1
-2.08338e0 -4.16668e0 -1.885896e1 -1.885896e1
-1.66672e0 -4.16668e0 -1.5087186e1 -1.5087186e1
-1.25006e0 -4.16668e0 -1.13154315e1 -1.13154315e1
-8.334e-1 -4.16668e0 -7.5440184e0 -7.5440184e0
-4.1674e-1 -4.16668e0 -3.7723438e0 -3.7723438e0
-8.0e-5 -4.16668e0 -7.2416843e-4 -7.2416843e-4
4.1658e-1 -4.16668e0 3.7709055e0 3.7709055e0
8.3324e-1 -4.16668e0 7.5425801e0 7.5425801e0
1.2499e0 -4.16668e0 1.1314124e1 1.1314124e1
1.66656e0 -4.16668e0 1.5085878e1 1.5085878e1
2.08322e0 -4.16668e0 1.8857497e1 1.8857497e1
2.49988e0 -4.16668e0 2.2629115e1 2.2629115e1
2.91654e0 -4.16668e0 2.6400735e1 2.6400735e1
3.3332e0 -4.16668e0 3.0172354e1 3.0172354e1
3.7498601e0 -4.16668e0 3.3944261e1 3.3944261e1
4.1665201e0 -4.16668e0 3.7715726e1 3.7715726e1
4.5831801e0 -4.16668e0 4.1487344e1 4.1487344e1
4.9998401e0 -4.16668e0 4.5258965e1 4.5258965e1

-5.0e0 -3.75002e0 -4.1299123e1 -4.1299123e1
-4.58334e0 -3.75002e0 -3.785763e1 -3.785763e1
-4.16668e0 -3.75002e0 -3.4416002e1 -3.4416002e1
-3.75002e0 -3.75002e0 -3.0974509e1 -3.0974509e1
-3.33336e0 -3.75002e0 -2.7533037e1 -2.7533037e1
-2.9167e0 -3.75002e0 -2.409141e1 -2.409141e1
-2.50004e0 -3.75002e0 -2.0649916e1 -2.0649916e1
-2.08338e0 -3.75002e0 -1.7208289e1 -1.7208289e1
-1.66672e0 -3.75002e0 -1.37668066e1 -1.37668066e1
-1.25006e0 -3.75002e0 -1.03251776e1 -1.03251776e1
-8.334e-1 -3.75002e0 -6.8837369e0 -6.8837369e0
-4.1674e-1 -3.75002e0 -3.4422252e0 -3.4422252e0
-8.0e-5 -3.75002e0 -6.6078664e-4 -6.6078664e-4
4.1658e-1 -3.75002e0 3.4409021e0 3.4409021e0
8.3324e-1 -3.75002e0 6.882416e0 6.882416e0
1.2499e0 -3.75002e0 1.03240163e1 1.03240163e1
1.66656e0 -3.75002e0 1.37654991e1 1.37654991e1
2.08322e0 -3.75002e0 1.7206981e1 1.7206981e1
2.49988e0 -3.75002e0 2.0648608e1 2.0648608e1
2.91654e0 -3.75002e0 2.4090102e1 2.4090102e1
3.3332e0 -3.75002e0 2.7531573e1 2.7531573e1
3.7498601e0 -3.75002e0 3.0973201e1 3.0973201e1
4.1665201e0 -3.75002e0 3.441485e1 3.441485e1
4.5831801e0 -3.75002e0 3.7856322e1 3.7856322e1
4.9998401e0 -3.75002e0 4.1297815e1 4.1297815e1

-5.0e0 -3.33336e0 -3.7338838e1 -3.7338838e1
-4.58334e0 -3.33336e0 -3.4227182e1 -3.4227182e1
-4.16668e0 -3.33336e0 -3.1115836e1 -3.1115836e1
-3.75002e0 -3.33336e0 -2.80042e1 -2.80042e1
-3.33336e0 -3.33336e0 -2.4892854e1 -2.4892854e1
-2.9167e0 -3.33336e0 -2.1781198e1 -2.1781198e1
-2.50004e0 -3.33336e0 -1.8669696e1 -1.8669696e1
-2.08338e0 -3.33336e0 -1.5558217e1 -1.5558217e1
-1.66672e0 -3.33336e0 -1.24465671e1 -1.24465671e1
-1.25006e0 -3.33336e0 -9.3350699e0 -9.3350699e0
-8.334e-1 -3.33336e0 -6.2236458e0 -6.2236458e0
-4.1674e-1 -3.33336e0 -3.112122e0 -3.112122e0
-8.0e-5 -3.33336e0 -5.974239e-4 -5.974239e-4
4.1658e-1 -3.33336e0 3.1109164e0 3.1109164e0
8.3324e-1 -3.33336e0 6.2224557e0 6.2224557e0
1.2499e0 -3.33336e0 9.3339085e0 9.3339085e0
1.66656e0 -3.33336e0 1.24452596e1 1.24452596e1
2.08322e0 -3.33336e0 1.5556754e1 1.5556754e1
2.49988e0 -3.33336e0 1.8668544e1 1.8668544e1
2.91654e0 -3.33336e0 2.177989e1 2.177989e1
3.3332e0 -3.33336e0 2.4891391e1 2.4891391e1
3.7498601e0 -3.33336e0 2.8003026e1 2.8003026e1
4.1665201e0 -3.33336e0 3.1114528e1 3.1114528e1
4.5831801e0 -3.33336e0 3.422603e1 3.422603e1
4.9998401e0 -3.33336e0 3.7337663e1 3.7337663e1

-5.0e0 -2.9167e0 -3.3370265e1 -3.3370265e1
-4.58334e0 -2.9167e0 -3.0589488e1 -3.0589488e1
-4.16668e0 -2.9167e0 -2.780871e1 -2.780871e1
-3.75002e0 -2.9167e0 -2.502791e1 -2.502791e1
-3.33336e0 -2.9167e0 -2.2246843e1 -2.2246843e1
-2.9167e0 -2.9167e0 -1.9466199e1 -1.9466199e1
-2.50004e0 -2.9167e0 -1.6685287e1 -1.6685287e1
-2.08338e0 -2.9167e0 -1.39046411e1 -1.39046411e1
-1.66672e0 -2.9167e0 -1.11237123e1 -1.11237123e1
-1.25006e0 -2.9167e0 -8.34293e0 -8.34293e0
-8.334e-1 -2.9167e0 -5.5621475e0 -5.5621475e0
-4.1674e-1 -2.9167e0 -2.7813629e0 -2.7813629e0
-8.0e-5 -2.9167e0 -5.3392465e-4 -5.3392465e-4
4.1658e-1 -2.9167e0 2.7802748e0 2.7802748e0
8.3324e-1 -2.9167e0 5.561086e0 5.561086e0
1.2499e0 -2.9167e0 8.342059e0 8.342059e0
1.66656e0 -2.9167e0 1.11226952e1 1.11226952e1
2.08322e0 -2.9167e0 1.39036238e1 1.39036238e1
2.49988e0 -2.9167e0 1.6684268e1 1.6684268e1
2.91654e0 -2.9167e0 1.9465334e1 1.9465334e1
3.3332e0 -2.9167e0 2.224598e1 2.224598e1
3.7498601e0 -2.9167e0 2.5026602e1 2.5026602e1
4.1665201e0 -2.9167e0 2.7807535e1 2.7807535e1
4.5831801e0 -2.9167e0 3.0588469e1 3.0588469e1
4.9998401e0 -2.9167e0 3.3369402e1 3.3369402e1

-5.0e0 -2.50004e0 -2.9400984e1 -2.9400984e1
-4.58334e0 -2.50004e0 -2.6950906e1 -2.6950906e1
-4.16668e0 -2.50004e0 -2.4500986e1 -2.4500986e1
-3.75002e0 -2.50004e0 -2.2050777e1 -2.2050777e1
-3.33336e0 -2.50004e0 -1.96007e1 -1.96007e1
-2.9167e0 -2.50004e0 -1.7150778e1 -1.7150778e1
-2.50004e0 -2.50004e0 -1.4700702e1 -1.4700702e1
-2.08338e0 -2.50004e0 -1.22507835e1 -1.22507835e1
-1.66672e0 -2.50004e0 -9.8007137e0 -9.8007137e0
-1.25006e0 -2.50004e0 -7.3504976e0 -7.3504976e0
-8.334e-1 -2.50004e0 -4.9005452e0 -4.9005452e0
-4.1674e-1 -2.50004e0 -2.4505197e0 -2.4505197e0
-8.0e-5 -2.50004e0 -4.70415e-4 -4.70415e-4
4.1658e-1 -2.50004e0 2.4495601e0 2.4495601e0
8.3324e-1 -2.50004e0 4.8996165e0 4.8996165e0
1.2499e0 -2.50004e0 7.3496266e0 7.3496266e0
1.66656e0 -2.50004e0 9.7998427e0 9.7998427e0
2.08322e0 -2.50004e0 1.22497662e1 1.22497662e1
2.49988e0 -2.50004e0 1.4699838e1 1.4699838e1
2.91654e0 -2.50004e0 1.7149915e1 1.7149915e1
3.3332e0 -2.50004e0 1.9599835e1 1.9599835e1
3.7498601e0 -2.50004e0 2.204989e1 2.204989e1
4.1665201e0 -2.50004e0 2.4499811e1 2.4499811e1
4.5831801e0 -2.50004e0 2.6949887e1 2.6949887e1
4.9998401e0 -2.50004e0 2.9400098e1 2.9400098e1

-5.0e0 -2.08338e0 -2.5431679e1 -2.5431679e1
-4.58334e0 -2.08338e0 -2.3312482e1 -2.3312482e1
-4.16668e0 -2.08338e0 -2.1193262e1 -2.1193262e1
-3.75002e0 -2.08338e0 -1.9073909e1 -1.9073909e1
-3.33336e0 -2.08338e0 -1.6954556e1 -1.6954556e1
-2.9167e0 -2.08338e0 -1.4835492e1 -1.4835492e1
-2.50004e0 -2.08338e0 -1.27161346e1 -1.27161346e1
-2.08338e0 -2.08338e0 -1.05967796e1 -1.05967796e1
-1.66672e0 -2.08338e0 -8.4774223e0 -8.4774223e0
-1.25006e0 -2.08338e0 -6.3582114e0 -6.3582114e0
-8.334e-1 -2.08338e0 -4.2389737e0 -4.2389737e0
-4.1674e-1 -2.08338e0 -2.1196896e0 -2.1196896e0
-8.0e-5 -2.08338e0 -4.0690709e-4 -4.0690709e-4
4.1658e-1 -2.08338e0 2.1188918e0 2.1188918e0
8.3324e-1 -2.08338e0 4.2381448e0 4.2381448e0
1.2499e0 -2.08338e0 6.3573404e0 6.3573404e0
1.66656e0 -2.08338e0 8.4766977e0 8.4766977e0
2.08322e0 -2.08338e0 1.05960527e1 1.05960527e1
2.49988e0 -2.08338e0 1.27152637e1 1.27152637e1
2.91654e0 -2.08338e0 1.4834627e1 1.4834627e1
3.3332e0 -2.08338e0 1.695398e1 1.695398e1
3.7498601e0 -2.08338e0 1.9073044e1 1.9073044e1
4.1665201e0 -2.08338e0 2.1192398e1 2.1192398e1
4.5831801e0 -2.08338e0 2.3311751e1 2.3311751e1
4.9998401e0 -2.08338e0 2.5430971e1 2.5430971e1

-5.0e0 -1.66672e0 -2.144859e1 -2.144859e1
-4.58334e0 -1.66672e0 -1.9661269e1 -1.9661269e1
-4.16668e0 -1.66672e0 -1.7873924e1 -1.7873924e1
-3.75002e0 -1.66672e0 -1.6086449e1 -1.6086449e1
-3.33336e0 -1.66672e0 -1.42991159e1 -1.42991159e1
-2.9167e0 -1.66672e0 -1.2511781e1 -1.2511781e1
-2.50004e0 -1.66672e0 -1.07244461e1 -1.07244461e1
-2.08338e0 -1.66672e0 -8.9371112e0 -8.9371112e0
-1.66672e0 -1.66672e0 -7.14963e0 -7.14963e0
-1.25006e0 -1.66672e0 -5.362295e0 -5.362295e0
-8.334e-1 -1.66672e0 -3.5750465e0 -3.5750465e0
-4.1674e-1 -1.66672e0 -1.7876984e0 -1.7876984e0
-8.0e-5 -1.66672e0 -3.431767e-4 -3.431767e-4
4.1658e-1 -1.66672e0 1.7870157e0 1.7870157e0
8.3324e-1 -1.66672e0 3.5743506e0 3.5743506e0
1.2499e0 -1.66672e0 5.3618607e0 5.3618607e0
1.66656e0 -1.66672e0 7.1490494e0 7.1490494e0
2.08322e0 -1.66672e0 8.9363843e0 8.9363843e0
2.49988e0 -1.66672e0 1.07237192e1 1.07237192e1
2.91654e0 -1.66672e0 1.25110541e1 1.25110541e1
3.3332e0 -1.66672e0 1.42985353e1 1.42985353e1
3.7498601e0 -1.66672e0 1.6085872e1 1.6085872e1
4.1665201e0 -1.66672e0 1.7873193e1 1.7873193e1
4.5831801e0 -1.66672e0 1.9660538e1 1.9660538e1
4.9998401e0 -1.66672e0 2.1448013e1 2.1448013e1

-5.0e0 -1.25006e0 -1.7451717e1 -1.7451717e1
-4.58334e0 -1.25006e0 -1.5997423e1 -1.5997423e1
-4.16668e0 -1.25006e0 -1.454313e1 -1.454313e1
-3.75002e0 -1.25006e0 -1.3088822e1 -1.3088822e1
-3.33336e0 -1.25006e0 -1.16346707e1 -1.16346707e1
-2.9167e0 -1.25006e0 -1.01803732e1 -1.01803732e1
-2.50004e0 -1.25006e0 -8.7260756e0 -8.7260756e0
-2.08338e0 -1.25006e0 -7.2717781e0 -7.2717781e0
-1.66672e0 -1.25006e0 -5.8174805e0 -5.8174805e0
-1.25006e0 -1.25006e0 -4.3630367e0 -4.3630367e0
-8.334e-1 -1.25006e0 -2.90887e0 -2.90887e0
-4.1674e-1 -1.25006e0 -1.4545879e0 -1.4545879e0
-8.0e-5 -1.25006e0 -2.7922867e-4 -2.7922867e-4
4.1658e-1 -1.25006e0 1.4540071e0 1.4540071e0
