0.0e0 0.0e0 0.0e0 0.0e0
2.0406998e-2 0.0e0 2.0406932e-2 2.0406932e-2
4.0813995e-2 0.0e0 4.0813708e-2 4.0813708e-2
6.1220993e-2 0.0e0 6.122095e-2 6.122095e-2
8.162799e-2 0.0e0 8.1627728e-2 8.1627728e-2
1.02034988e-1 0.0e0 1.0203322e-1 1.0203322e-1
1.22441986e-1 0.0e0 1.22441016e-1 1.22441016e-1
1.42848984e-1 0.0e0 1.42847372e-1 1.42847372e-1
1.63255981e-1 0.0e0 1.6325377e-1 1.6325377e-1
1.83662979e-1 0.0e0 1.8366142e-1 1.8366142e-1
2.0406998e-1 0.0e0 2.0406932e-1 2.0406932e-1
2.2447697e-1 0.0e0 2.244772e-1 2.244772e-1
2.4488397e-1 0.0e0 2.4488199e-1 2.4488199e-1
2.6529097e-1 0.0e0 2.6528987e-1 2.6528987e-1
2.8569797e-1 0.0e0 2.8569753e-1 2.8569753e-1
3.0610497e-1 0.0e0 3.0610408e-1 3.0610408e-1
3.2651196e-1 0.0e0 3.2651042e-1 3.2651042e-1
3.4691896e-1 0.0e0 3.4691809e-1 3.4691809e-1
3.6732596e-1 0.0e0 3.6732442e-1 3.6732442e-1
3.8773296e-1 0.0e0 3.8773076e-1 3.8773076e-1
4.0813995e-1 0.0e0 4.0813708e-1 4.0813708e-1
4.2854695e-1 0.0e0 4.2854497e-1 4.2854497e-1
4.4895395e-1 0.0e0 4.4895131e-1 4.4895131e-1
4.6936095e-1 0.0e0 4.6936052e-1 4.6936052e-1
4.8976794e-1 0.0e0 4.8976685e-1 4.8976685e-1
5.1017494e-1 0.0e0 5.101734e-1 5.101734e-1
5.3058194e-1 0.0e0 5.3057974e-1 5.3057974e-1
5.5098894e-1 0.0e0 5.5098741e-1 5.5098741e-1
5.7139594e-1 0.0e0 5.7139374e-1 5.7139374e-1
5.9180293e-1 0.0e0 5.9180162e-1 5.9180162e-1
6.1220993e-1 0.0e0 6.122095e-1 6.122095e-1
6.3261693e-1 0.0e0 6.3261717e-1 6.3261717e-1
6.5302393e-1 0.0e0 6.5302063e-1 6.5302063e-1
6.7343092e-1 0.0e0 6.7342984e-1 6.7342984e-1
6.9383792e-1 0.0e0 6.9383772e-1 6.9383772e-1
7.1424492e-1 0.0e0 7.1424406e-1 7.1424406e-1
7.3465192e-1 0.0e0 7.3465039e-1 7.3465039e-1
7.5505891e-1 0.0e0 7.5505673e-1 7.5505673e-1
7.7546591e-1 0.0e0 7.7546461e-1 7.7546461e-1
7.9587291e-1 0.0e0 7.9587094e-1 7.9587094e-1
8.162799e-1 0.0e0 8.1627728e-1 8.1627728e-1
8.366869e-1 0.0e0 8.3668517e-1 8.3668517e-1
8.570939e-1 0.0e0 8.5709283e-1 8.5709283e-1
8.775009e-1 0.0e0 8.7750072e-1 8.7750072e-1
8.979079e-1 0.0e0 8.9790416e-1 8.9790416e-1
9.183149e-1 0.0e0 9.1831493e-1 9.1831493e-1
9.387219e-1 0.0e0 9.3872127e-1 9.3872127e-1
9.5912889e-1 0.0e0 9.5912894e-1 9.5912894e-1
9.7953589e-1 0.0e0 9.7953682e-1 9.7953682e-1
9.9994289e-1 0.0e0 9.9994026e-1 9.9994026e-1

0.0e0 6.1223999e-3 0.0e0 0.0e0
2.0406998e-2 6.1223999e-3 2.0125163e-2 2.0125163e-2
4.0813995e-2 6.1223999e-3 4.025004e-2 4.025004e-2
6.1220993e-2 6.1223999e-3 6.0375049e-2 6.0375049e-2
8.162799e-2 6.1223999e-3 8.0499925e-2 8.0499925e-2
1.02034988e-1 6.1223999e-3 1.0062438e-1 1.0062438e-1
1.22441986e-1 6.1223999e-3 1.20750409e-1 1.20750409e-1
1.42848984e-1 6.1223999e-3 1.40874998e-1 1.40874998e-1
1.63255981e-1 6.1223999e-3 1.6099966e-1 1.6099966e-1
1.83662979e-1 6.1223999e-3 1.811241e-1 1.811241e-1
2.0406998e-1 6.1223999e-3 2.0125163e-1 2.0125163e-1
2.2447697e-1 6.1223999e-3 2.2137474e-1 2.2137474e-1
